pdf_name,page,code,keyword,context,position,validated,relevant,notes
PH Tirol.pdf,12,Code 2.7: Professionelle Haltung & Ethik,Ethik,"age, die Vielfalt kindlicher Vorstellungen von Selbst, Welt und Leben zu beschreiben und Kinder in ihrem interkulturellen und interreligiösen Kompetenzerwerb zu unterstützen. • kennen das „Konstrukt“ Ethik sowie dessen Bedeutung. Sie nehmen eine ethische Grundhaltung im Praxisalltag ein und bieten Gelegenheiten zur Auseinandersetzung mit ethischen Grundfragen.",3014,False,,
PH Tirol.pdf,12,Code 2.7: Professionelle Haltung & Ethik,Menschenbild,"iftende und philosophische Fragen, um ihre Bewertungs- und Urteilsfähigkeit zu vertiefen. • reflektieren eigene und fremde biografische Erfahrungen und Lebensgeschichten im Hinblick auf das jeweilige Menschenbild für das pädagogische Handeln. • besitzen Reflexionskompetenz hinsichtlich des eigenen pädagogischen Handelns, der Stärken und Schwächen, der Verhaltensmuster sowie der Wertehaltungen in der Rolle als",981,False,,
PH Tirol.pdf,12,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,"und Urteilsfähigkeit zu vertiefen. • reflektieren eigene und fremde biografische Erfahrungen und Lebensgeschichten im Hinblick auf das jeweilige Menschenbild für das pädagogische Handeln. • besitzen Reflexionskompetenz hinsichtlich des eigenen pädagogischen Handelns, der Stärken und Schwächen, der Verhaltensmuster sowie der Wertehaltungen in der Rolle als Führungskraft. • entwickeln die Fähigkeit zur Wahrnehmung ei",1035,False,,
PH Tirol.pdf,12,Code 2.7: Professionelle Haltung & Ethik,Vorbildwirkung,ofaktoren im Hinblick auf Gesundheit sowie ein Bewusstsein hinsichtlich eines selbstverantwortlichen Umgangs mit Belastungssituationen. • sind sich der eigenen Wertehaltung bewusst und wissen um ihre Vorbildwirkung.  Digitale Kompetenz Die Absolvent*innen …  • kennen und reflektieren wissenschaftliche Theorien und Befunde zur Medienbildung in der frühen Kindheit und verstehen den Zusammenhang zwischen Medienkom,1500,False,,
PH Tirol.pdf,13,Code 2.1: Diversität & Heterogenität,Diversität,"nführen und in der Folge führend begleiten. • erkennen die Chancen von Teamentwicklung sowohl in homogenen als auch in multiprofessionellen, heterogenen Teams und erkennen sowie fördern kompetent und diversitätsbewusst die Potentiale der einzelnen Mitarbeiter*innen in Entwicklungsgesprächen. • verfügen über grundlegende Kommunikations- und Gesprächsführungskompetenzen und sind in der Lage, diese zur Begleit",1555,False,,
PH Tirol.pdf,13,Code 2.3: Individuelle Förderung & Differenzierung,Fördermaßnahmen,"dsbeobachtung und -dokumentation und können diese in der Praxis anwenden. • sind in der Lage, die gewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie daraus adäquate Fördermaßnahmen abzuleiten.  Führungs- und Managementkompetenz Die Absolvent*innen …  • kennen relevante Kriterien im Rahmen des Qualitätsmanagements und können diese bei Evaluierungsprozessen für evidenzbasierte, z",901,False,,
PH Tirol.pdf,13,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Zweitspracherwerb,"werb, Voraussetzungen für sprachliche Entwicklung, neurobiologische und entwicklungsspezifische Grundlagen und Lernmechanismen sowie theoretische Ansätze zum Spracherwerb. • wissen zwischen Erst- und Zweitspracherwerb zu unterscheiden, kennen die entsprechenden theoretischen Ansätze und Methoden zur Förderung der Sprachkompetenz bei Kindern in Deutsch und können diese adäquat einsetzen. • kennen Vorgaben und Metho",466,False,,
PH Tirol.pdf,13,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsbeobachtung,"rscheiden, kennen die entsprechenden theoretischen Ansätze und Methoden zur Förderung der Sprachkompetenz bei Kindern in Deutsch und können diese adäquat einsetzen. • kennen Vorgaben und Methoden zur Sprachstandsbeobachtung und -dokumentation und können diese in der Praxis anwenden. • sind in der Lage, die gewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie daraus adäquate Fördermaßnahm",691,False,,
PH Tirol.pdf,13,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsdiagnostik,"uat einsetzen. • kennen Vorgaben und Methoden zur Sprachstandsbeobachtung und -dokumentation und können diese in der Praxis anwenden. • sind in der Lage, die gewonnenen Beobachtungsergebnisse aus der Sprachstandsdiagnostik zu analysieren sowie daraus adäquate Fördermaßnahmen abzuleiten.  Führungs- und Managementkompetenz Die Absolvent*innen …  • kennen relevante Kriterien im Rahmen des Qualitätsmanagements und können d",841,False,,
PH Tirol.pdf,15,Code 2.1: Diversität & Heterogenität,Gender,zu informieren.  Vorlesungen (VO)  führen in Inhalte und/oder Theorien und/oder Methoden eines Faches oder in Teilbereiche eines Faches ein. Sie ermöglichen eine Orientierung sowie den Aufbau grundlegender wissenschaftlicher Erkenntnisse und werden meist als Vortrag(sreihe) durchgeführt. Dabei wird jedoch das Verfügen-Können über das vorgestellte deklarative und prozedurale Wissen (über fachspezifische,1638,False,,
PH Tirol.pdf,15,Code 2.1: Diversität & Heterogenität,Gender,bungen fördern den auf praktisch-berufliche Ziele der Studien ausgerichteten Kompetenzerwerb und dienen der Reflexion des eigenen Denkens und Handelns. Übergeordnetes Ziel ist dabei der Aufbau grundlegender Kompetenzen zur Erfassung und Lösung von wissenschaftlichen und/oder berufsfeldbezogenen Aufgaben. Eine Übung kann auch an einem externen Ort stattfinden. Eine Übung ist eine prüfungsimmanente (i) Le,3091,False,,
PH Tirol.pdf,15,Code 2.2: Inklusion & Partizipation,inklusiv,"Anwendung kommen, umfassen z.B. Literatur- oder andere Formen fachspezifischer Recherchen, forschendes Lernen, Entwicklung eigener Fragestellungen, sach- und mediengerechte Darstellung der Ergebnisse inklusive kritischer Reflexion und Diskussion. Die Arbeit an den Themen kann eigenständig, im Team oder in Projekten erfolgen. Ein Seminar ist eine prüfungsimmanente (i) Lehrveranstaltung.   Übungen (UE)  erm",2578,False,,
PH Tirol.pdf,17,Code 2.1: Diversität & Heterogenität,Diversität,"haften: o Bildungs- und erziehungswissenschaftliche Grundlagen zur Pädagogik der frühen Kindheit (BSW01) o Professionalisierung in der Elementarpädagogik (BSW01) • Elementarpädagogik und -didaktik: o Diversitätskategorien im Bildungsbereich (EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der R",479,False,,
PH Tirol.pdf,17,Code 2.1: Diversität & Heterogenität,Gender,"Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesentlichen Aspekten und Anforderungen des Studiums und des Berufs sowie der Förderung grundlegender Kompetenzen der Studierenden.“10  3.8 Konzept der Pädagogisch Praktischen Studien Die Pädagogisch Praktischen Studien sind integraler Bestandteil des Bachelorstudiums Elementarpädagogik – Frühe Bildu",855,False,,
PH Tirol.pdf,17,Code 2.7: Professionelle Haltung & Ethik,Werte,"SW01) o Professionalisierung in der Elementarpädagogik (BSW01) • Elementarpädagogik und -didaktik: o Diversitätskategorien im Bildungsbereich (EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesentlichen Aspekten u",578,False,,
PH Tirol.pdf,17,Code 2.7: Professionelle Haltung & Ethik,Haltung,"frühen Kindheit (BSW01) o Professionalisierung in der Elementarpädagogik (BSW01) • Elementarpädagogik und -didaktik: o Diversitätskategorien im Bildungsbereich (EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesent",559,False,,
PH Tirol.pdf,18,Code 2.1: Diversität & Heterogenität,Vielfalt,"lgende Schwerpunktsetzungen werden berücksichtigt:  • 1. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive der Heterogenität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugangs • 3. Semester: Auseinanderse",1301,False,,
PH Tirol.pdf,18,Code 2.1: Diversität & Heterogenität,Heterogenität,"en situationsadäquat einzusetzen. Folgende Schwerpunktsetzungen werden berücksichtigt:  • 1. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive der Heterogenität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugan",1265,False,,
PH Tirol.pdf,18,Code 2.3: Individuelle Förderung & Differenzierung,stärkenorientiert,"pektive der Heterogenität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugangs • 3. Semester: Auseinandersetzung mit der Thematik Teamarbeit • 4.Semester: Auseinandersetzung mit den Themenbereichen Kommunikation und Konfliktkultur • 5. Semester: Anwendung interdiszipl",1453,False,,
PH Tirol.pdf,18,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"– Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  17 Wie in der Abbildung verdeutlicht, bauen die Pädagogisch Praktischen Studien ihr Fundament auf einem theorie- und forschungsgeleiteten Zugang auf und fördern in der Auseinandersetzung eine selbstkritische und forschend-reflexive Haltung. Unterschiedliche inhaltliche Schwerpunktsetzungen in den einzelnen Semestern des Studiums Elementarpäda",254,False,,
PH Tirol.pdf,18,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"nität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugangs • 3. Semester: Auseinandersetzung mit der Thematik Teamarbeit • 4.Semester: Auseinandersetzung mit den Themenbereichen Kommunikation und Konfliktkultur • 5. Semester: Anwendung interdisziplinär erwo",1473,False,,
PH Tirol.pdf,18,Code 2.7: Professionelle Haltung & Ethik,Haltung,"icht, bauen die Pädagogisch Praktischen Studien ihr Fundament auf einem theorie- und forschungsgeleiteten Zugang auf und fördern in der Auseinandersetzung eine selbstkritische und forschend-reflexive Haltung. Unterschiedliche inhaltliche Schwerpunktsetzungen in den einzelnen Semestern des Studiums Elementarpädagogik – Frühe Bildung sind wesentliche Säulen und schaffen hierbei Anreiz, sich sowohl mit Theo",348,False,,
PH Tirol.pdf,18,Code 2.7: Professionelle Haltung & Ethik,Haltung,"iert. Die Theorie-Praxis-Transformation zielt auf Professionalisierung durch den Erwerb und die Auseinandersetzung mit professionsspezifischen Kompetenzen sowie die Bildung einer personenspezifischen Haltung auf Grund theoriegeleiteter Beurteilung und Reflexion pädagogischer Prozesse ab. Sozial- und bildungswissenschaftliche, fachwissenschaftliche und fachdidaktische Kenntnisse liegen dieser Transformati",2570,False,,
PH Tirol.pdf,21,Code 2.7: Professionelle Haltung & Ethik,Haltung,ederholung besteht aus drei von der Institutsleitung bestellten Lehrenden im betreffenden Fachgebiet. Jedes Mitglied der Kommission hat bei der Beschlussfassung über die Benotung eine Stimme. Stimmenthaltung ist unzulässig. Die Beschlüsse werden mit Stimmenmehrheit gefasst.  4.5 Art und Umfang der Prüfungen  Jede Lehrveranstaltung ist mit einer in den jeweiligen Modulanforderungen angegebenen Art von Lei,1561,False,,
PH Tirol.pdf,23,Code 2.3: Individuelle Förderung & Differenzierung,Behinderung,"Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 2005 idgF die Anforderungen allenfal",2988,False,,
PH Tirol.pdf,23,Code 2.3: Individuelle Förderung & Differenzierung,Behinderung,"rafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 2005 idgF die Anforderungen allenfalls unter Bedachtnahme auf gem. § 63 Ab",3026,False,,
PH Tirol.pdf,23,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichheit,"fungskommission zu erfolgen. Die Beschlüsse der Kommission werden mit Stimmenmehrheit gefasst, die*der Vorsitzende übt das Stimmrecht wie die übrigen Mitglieder der Prüfungskommission aus. Bei Stimmengleichheit entscheidet die Stimme der*des Vorsitzenden. Stimmenthaltung ist nicht zulässig. Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durc",2697,False,,
PH Tirol.pdf,23,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichstellung,"Stimmenthaltung ist nicht zulässig. Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 200",2952,False,,
PH Tirol.pdf,23,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichstellung,"ens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 2005 idgF die Anforderungen allenfalls unter Bedachtnahme auf gem. § 63 Abs. 1 Z 11 HG 2005 idgF beantragte abweichende Prüfungsm",3078,False,,
PH Tirol.pdf,23,Code 2.7: Professionelle Haltung & Ethik,Haltung,"n mit Stimmenmehrheit gefasst, die*der Vorsitzende übt das Stimmrecht wie die übrigen Mitglieder der Prüfungskommission aus. Bei Stimmengleichheit entscheidet die Stimme der*des Vorsitzenden. Stimmenthaltung ist nicht zulässig. Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung v",2761,False,,
PH Tirol.pdf,24,Code 2.7: Professionelle Haltung & Ethik,Werte,"ereichte Bachelorarbeit selbstständig verfasst, nur die angegebenen Hilfsmittel benutzt, mir die Autor*innenschaft eines Textes nicht angemaßt und wissenschaftliche Texte oder Daten nicht unbefugt verwertet habe. Außerdem habe ich die Reinschrift der Bachelorarbeit einer Korrektur unterzogen und ein Belegexemplar verwahrt."" Die Bachelorarbeit ist von der*dem Betreuer*in spätestens vier Wochen nach Einr",2569,False,,
